10 0.100000 0.318365 -164.485126 -149.203607 -149.203607
20 0.200000 0.443584 -170.588172 -149.296127 -149.296127
30 0.300000 0.539621 -175.168545 -149.266732 -149.266732
40 0.400000 0.481781 -172.397184 -149.271688 -149.271688
50 0.500000 0.442841 -170.554586 -149.298199 -149.298199
60 0.600000 0.437327 -170.269491 -149.277819 -149.277819
70 0.700000 0.518424 -174.165501 -149.281159 -149.281159
80 0.800000 0.546338 -175.459191 -149.234967 -149.234967
90 0.900000 0.453567 -170.953454 -149.182245 -149.182245
100 1.000000 0.493422 -172.873171 -149.188902 -149.188902
110 1.100000 0.475525 -172.054227 -149.229031 -149.229031
120 1.200000 0.440293 -170.357400 -149.223326 -149.223326
130 1.300000 0.528914 -174.626659 -149.238771 -149.238771
140 1.400000 0.516377 -174.032352 -149.246274 -149.246274
150 1.500000 0.450393 -170.865577 -149.246706 -149.246706
160 1.600000 0.489590 -172.780748 -149.280417 -149.280417
170 1.700000 0.461869 -171.448874 -149.279168 -149.279168
180 1.800000 0.490579 -172.800695 -149.252917 -149.252917
190 1.900000 0.454954 -171.072114 -149.234321 -149.234321
200 2.000000 0.520309 -174.228872 -149.254035 -149.254035
210 2.100000 0.524352 -174.413029 -149.244145 -149.244145
220 2.200000 0.497068 -173.103645 -149.244361 -149.244361
230 2.300000 0.512076 -173.850484 -149.270814 -149.270814
240 2.400000 0.518989 -174.139492 -149.228015 -149.228015
250 2.500000 0.542035 -175.291563 -149.273883 -149.273883
260 2.600000 0.407893 -168.823849 -149.244972 -149.244972
270 2.700000 0.443700 -170.562651 -149.265049 -149.265049
280 2.800000 0.472922 -171.972461 -149.272188 -149.272188
290 2.900000 0.473986 -171.995815 -149.244477 -149.244477
300 3.000000 0.561503 -176.202355 -149.250197 -149.250197
310 3.100000 0.530387 -174.698089 -149.239500 -149.239500
320 3.200000 0.448398 -170.767838 -149.244719 -149.244719
330 3.300000 0.512503 -173.866022 -149.265873 -149.265873
340 3.400000 0.466261 -171.662731 -149.282195 -149.282195
350 3.500000 0.421244 -169.484300 -149.264573 -149.264573
360 3.600000 0.424345 -169.660201 -149.291648 -149.291648
370 3.700000 0.465610 -171.650295 -149.300994 -149.300994
380 3.800000 0.505305 -173.561257 -149.306601 -149.306601
390 3.900000 0.433351 -170.069865 -149.269000 -149.269000
400 4.000000 0.542080 -175.316887 -149.297038 -149.297038
410 4.100000 0.488052 -172.731568 -149.305061 -149.305061
420 4.200000 0.406024 -168.804196 -149.315052 -149.315052
430 4.300000 0.518741 -174.250578 -149.351002 -149.351002
440 4.400000 0.491795 -172.943330 -149.337190 -149.337190
450 4.500000 0.521962 -174.375282 -149.321107 -149.321107
460 4.600000 0.450276 -170.908415 -149.295169 -149.295169
470 4.700000 0.477301 -172.244185 -149.333755 -149.333755
480 4.800000 0.514540 -174.033396 -149.335478 -149.335478
490 4.900000 0.514741 -174.054558 -149.346972 -149.346972
500 5.000000 0.465148 -171.673857 -149.346756 -149.346756
510 5.100000 0.492864 -172.967529 -149.310056 -149.310056
520 5.200000 0.496201 -173.144659 -149.326998 -149.326998
530 5.300000 0.527409 -174.618525 -149.302891 -149.302891
540 5.400000 0.545589 -175.457118 -149.268842 -149.268842
550 5.500000 0.426833 -169.720598 -149.232636 -149.232636
560 5.600000 0.405813 -168.738965 -149.259928 -149.259928
570 5.700000 0.490313 -172.812983 -149.277947 -149.277947
580 5.800000 0.539830 -175.176114 -149.264255 -149.264255
590 5.900000 0.504870 -173.500915 -149.267170 -149.267170
600 6.000000 0.437559 -170.261610 -149.258790 -149.258790
610 6.100000 0.387157 -167.844545 -149.261016 -149.261016
620 6.200000 0.521674 -174.303715 -149.263374 -149.263374
630 6.300000 0.488591 -172.726714 -149.274334 -149.274334
640 6.400000 0.469765 -171.820424 -149.271686 -149.271686
650 6.500000 0.548385 -175.650585 -149.328097 -149.328097
660 6.600000 0.518286 -174.222717 -149.344994 -149.344994
670 6.700000 0.491254 -172.902739 -149.322545 -149.322545
680 6.800000 0.449229 -170.892416 -149.329421 -149.329421
690 6.900000 0.477398 -172.279109 -149.363992 -149.363992
700 7.000000 0.429634 -169.987075 -149.364658 -149.364658
710 7.100000 0.510626 -173.842948 -149.332890 -149.332890
720 7.200000 0.517003 -174.143231 -149.327072 -149.327072
730 7.300000 0.501709 -173.437992 -149.355946 -149.355946
740 7.400000 0.435988 -170.252629 -149.325225 -149.325225
750 7.500000 0.467554 -171.789822 -149.347244 -149.347244
760 7.600000 0.496341 -173.146914 -149.322541 -149.322541
770 7.700000 0.527307 -174.660316 -149.349564 -149.349564
780 7.800000 0.490722 -172.934753 -149.380095 -149.380095
790 7.900000 0.495651 -173.150608 -149.359376 -149.359376
