10 1.100000 0.005984 -1618.685126 -1616.387423 -1616.387423
20 2.200000 0.006718 -1618.990286 -1616.410531 -1616.410531
30 3.300000 0.005603 -1618.560073 -1616.408403 -1616.408403
40 4.400000 0.005613 -1618.504297 -1616.348844 -1616.348844
50 5.500000 0.004910 -1618.167079 -1616.281638 -1616.281638
60 6.600000 0.006846 -1619.050309 -1616.421448 -1616.421448
70 7.700000 0.005284 -1618.304844 -1616.275944 -1616.275944
80 8.800000 0.005869 -1618.596548 -1616.342984 -1616.342984
90 9.900000 0.005364 -1618.404302 -1616.344535 -1616.344535
100 11.000000 0.004827 -1618.132065 -1616.278314 -1616.278314
110 12.100000 0.005134 -1618.284211 -1616.312767 -1616.312767
120 13.200000 0.005423 -1618.394366 -1616.311806 -1616.311806
130 14.300000 0.004992 -1618.208302 -1616.291341 -1616.291341
140 15.400000 0.005704 -1618.517776 -1616.327604 -1616.327604
150 16.500000 0.005203 -1618.297448 -1616.299368 -1616.299368
160 17.600000 0.005708 -1618.524409 -1616.332365 -1616.332365
170 18.700000 0.005770 -1618.585507 -1616.369959 -1616.369959
180 19.800000 0.005914 -1618.618634 -1616.347471 -1616.347471
190 20.900000 0.005594 -1618.489100 -1616.341118 -1616.341118
200 22.000000 0.005476 -1618.430561 -1616.327683 -1616.327683
210 23.100000 0.005256 -1618.327532 -1616.309078 -1616.309078
220 24.200000 0.005765 -1618.593873 -1616.380201 -1616.380201
230 25.300000 0.006163 -1618.722472 -1616.356023 -1616.356023
240 26.400000 0.005663 -1618.497179 -1616.322614 -1616.322614
250 27.500000 0.006246 -1618.765746 -1616.367184 -1616.367184
260 28.600000 0.005685 -1618.524498 -1616.341274 -1616.341274
270 29.700000 0.005309 -1618.370158 -1616.331656 -1616.331656
280 30.800000 0.004891 -1618.177612 -1616.299450 -1616.299450
290 31.900000 0.005130 -1618.300062 -1616.330304 -1616.330304
300 33.000000 0.004973 -1618.192241 -1616.282691 -1616.282691
310 34.100000 0.005641 -1618.508420 -1616.342147 -1616.342147
320 35.200000 0.005835 -1618.596510 -1616.356028 -1616.356028
330 36.300000 0.005631 -1618.528894 -1616.366653 -1616.366653
340 37.400000 0.005622 -1618.496756 -1616.337826 -1616.337826
350 38.500000 0.005382 -1618.401930 -1616.335055 -1616.335055
360 39.600000 0.005690 -1618.534216 -1616.349081 -1616.349081
370 40.700000 0.005859 -1618.616211 -1616.366413 -1616.366413
380 41.800000 0.006002 -1618.693815 -1616.389117 -1616.389117
390 42.900000 0.005983 -1618.661144 -1616.363864 -1616.363864
400 44.000000 0.005640 -1618.506392 -1616.340794 -1616.340794
410 45.100000 0.005493 -1618.427800 -1616.318597 -1616.318597
420 46.200000 0.005863 -1618.608999 -1616.357621 -1616.357621
430 47.300000 0.005994 -1618.678099 -1616.376405 -1616.376405
440 48.400000 0.005909 -1618.613754 -1616.344719 -1616.344719
450 49.500000 0.005984 -1618.689396 -1616.391385 -1616.391385
460 50.600000 0.005811 -1618.565757 -1616.334295 -1616.334295
470 51.700000 0.005386 -1618.362575 -1616.294492 -1616.294492
480 52.800000 0.005637 -1618.480576 -1616.315790 -1616.315790
490 53.900000 0.005505 -1618.431706 -1616.317951 -1616.317951
500 55.000000 0.005916 -1618.623863 -1616.352291 -1616.352291
510 56.100000 0.005309 -1618.341571 -1616.303073 -1616.303073
520 57.200000 0.005602 -1618.490692 -1616.339591 -1616.339591
530 58.300000 0.005613 -1618.497756 -1616.342417 -1616.342417
540 59.400000 0.005439 -1618.403239 -1616.314682 -1616.314682
550 60.500000 0.005329 -1618.360385 -1616.313971 -1616.313971
560 61.600000 0.005610 -1618.485487 -1616.331145 -1616.331145
570 62.700000 0.005517 -1618.442258 -1616.323804 -1616.323804
580 63.800000 0.005668 -1618.518161 -1616.341699 -1616.341699
590 64.900000 0.005682 -1618.504269 -1616.322387 -1616.322387
600 66.000000 0.005349 -1618.375929 -1616.322080 -1616.322080
610 67.100000 0.005825 -1618.616824 -1616.380039 -1616.380039
620 68.200000 0.005708 -1618.577230 -1616.385493 -1616.385493
630 69.300000 0.005484 -1618.472405 -1616.366609 -1616.366609
640 70.400000 0.005522 -1618.457889 -1616.337355 -1616.337355
