10 0.100000 0.332233 -1435.732774 -1308.155445 -1308.155445
20 0.200000 0.380844 -1454.932618 -1308.688517 -1308.688517
30 0.300000 0.410245 -1466.210048 -1308.675968 -1308.675968
40 0.400000 0.390590 -1458.613150 -1308.626641 -1308.626641
50 0.500000 0.425866 -1472.199555 -1308.666832 -1308.666832
60 0.600000 0.425272 -1471.942561 -1308.638040 -1308.638040
70 0.700000 0.450351 -1481.692268 -1308.757475 -1308.757475
80 0.800000 0.432049 -1474.643282 -1308.736490 -1308.736490
90 0.900000 0.436025 -1476.137903 -1308.704199 -1308.704199
100 1.000000 0.429324 -1473.468975 -1308.608681 -1308.608681
110 1.100000 0.454078 -1483.005573 -1308.639668 -1308.639668
120 1.200000 0.440612 -1477.844200 -1308.649037 -1308.649037
130 1.300000 0.438576 -1477.057840 -1308.644478 -1308.644478
140 1.400000 0.464254 -1486.970168 -1308.696709 -1308.696709
150 1.500000 0.435018 -1475.706417 -1308.659384 -1308.659384
160 1.600000 0.430470 -1473.987615 -1308.687314 -1308.687314
170 1.700000 0.442639 -1478.672262 -1308.698804 -1308.698804
180 1.800000 0.428687 -1473.287734 -1308.671941 -1308.671941
190 1.900000 0.467352 -1488.208873 -1308.745879 -1308.745879
200 2.000000 0.414333 -1467.764070 -1308.660059 -1308.660059
210 2.100000 0.425362 -1471.993876 -1308.655020 -1308.655020
220 2.200000 0.473177 -1490.416350 -1308.716197 -1308.716197
230 2.300000 0.462061 -1486.108121 -1308.676549 -1308.676549
240 2.400000 0.450744 -1481.813558 -1308.727780 -1308.727780
250 2.500000 0.435396 -1475.950403 -1308.758453 -1308.758453
260 2.600000 0.436183 -1476.248890 -1308.754431 -1308.754431
270 2.700000 0.453319 -1482.844798 -1308.770234 -1308.770234
280 2.800000 0.463135 -1486.625536 -1308.781667 -1308.781667
290 2.900000 0.433712 -1475.235270 -1308.689982 -1308.689982
300 3.000000 0.458355 -1484.759959 -1308.751450 -1308.751450
310 3.100000 0.454627 -1483.299517 -1308.722745 -1308.722745
320 3.200000 0.455693 -1483.702134 -1308.716117 -1308.716117
330 3.300000 0.465738 -1487.571631 -1308.728357 -1308.728357
340 3.400000 0.454291 -1483.198474 -1308.750907 -1308.750907
350 3.500000 0.418924 -1469.540617 -1308.673824 -1308.673824
360 3.600000 0.437611 -1476.747379 -1308.704569 -1308.704569
370 3.700000 0.426947 -1472.603389 -1308.655834 -1308.655834
380 3.800000 0.438723 -1477.180782 -1308.711025 -1308.711025
390 3.900000 0.432918 -1474.880188 -1308.639492 -1308.639492
400 4.000000 0.448450 -1480.833932 -1308.629232 -1308.629232
410 4.100000 0.456393 -1483.991467 -1308.736661 -1308.736661
420 4.200000 0.426822 -1472.558939 -1308.659480 -1308.659480
430 4.300000 0.418998 -1469.590161 -1308.694941 -1308.694941
440 4.400000 0.434801 -1475.723837 -1308.760064 -1308.760064
450 4.500000 0.442808 -1478.783156 -1308.744915 -1308.744915
460 4.600000 0.449471 -1481.345300 -1308.748423 -1308.748423
470 4.700000 0.460709 -1485.669779 -1308.757363 -1308.757363
480 4.800000 0.452978 -1482.642578 -1308.699130 -1308.699130
490 4.900000 0.429097 -1473.444306 -1308.671050 -1308.671050
500 5.000000 0.440551 -1477.981238 -1308.809652 -1308.809652
510 5.100000 0.439069 -1477.372971 -1308.770662 -1308.770662
520 5.200000 0.433790 -1475.299388 -1308.724081 -1308.724081
530 5.300000 0.465878 -1487.638702 -1308.741472 -1308.741472
540 5.400000 0.456483 -1483.991173 -1308.701833 -1308.701833
550 5.500000 0.419510 -1469.846927 -1308.755118 -1308.755118
560 5.600000 0.432559 -1474.825134 -1308.722475 -1308.722475
570 5.700000 0.441677 -1478.279921 -1308.676042 -1308.676042
580 5.800000 0.452357 -1482.416975 -1308.711940 -1308.711940
590 5.900000 0.429488 -1473.681664 -1308.758103 -1308.758103
600 6.000000 0.446280 -1480.091514 -1308.720072 -1308.720072
610 6.100000 0.437343 -1476.670152 -1308.730311 -1308.730311
620 6.200000 0.443136 -1478.822911 -1308.658634 -1308.658634
630 6.300000 0.441363 -1478.151607 -1308.668302 -1308.668302
640 6.400000 0.427889 -1473.011247 -1308.701860 -1308.701860
650 6.500000 0.406283 -1464.663424 -1308.650736 -1308.650736
